"","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","Albendazole","All_4_Pools","Ancitabine","Aspirin","Atrazine","BetaEstradiol","BisphenolA","BLANK","Bortezomib","Chloroquine","Control","Daidzein","Dexamethasone","Diethylstilbestrol","Dimephentioate","Diuron","Erlotinib","Gefitinib","Genistein","Glyphosate","Hydrocortisone","Ibuprofen","Lapatinib","Mebendazole","NVP-BEZ235","Octylmethoxycinnamate","Phthalate","PoolBatch1","PoolBatch2","Prednisolone","Quercetin","Rapamycin","Tamoxifen","PoolBatch3","PoolBatch4","Thiram","TrichostatinA","Vinblastine","Vincristine","Vorinostat","Wortmannin"
"105",144.982168659192,144.982094761404,145.00694708991,1015.13556586941,1013.471205156,1016.9053253082,41,0,2,1,0,0,0,0,6,0,0,6,1,1,0,1,1,1,0,0,1,1,0,1,3,0,1,1,2,1,0,1,1,0,2,2,0,1,0,2,1,0
"106",144.982323510785,144.98206882454,145.035015958584,1144.06054192942,1139.54960706167,1149.10830523397,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"107",144.987288608827,144.884412677139,145.13290275773,45.4656418543151,29.5586289842457,56.7303561584262,50,0,0,0,1,1,0,0,18,0,0,14,0,2,1,1,0,0,0,0,0,2,1,0,1,0,0,0,4,1,2,0,0,0,0,0,0,1,0,0,0,0
"108",145.178079099209,145.177342536748,145.178137402276,1244.856997359,1243.1721642256,1247.58885489381,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"109",145.17777261371,145.175396911389,145.178064950674,344.252345546857,332.439221949498,358.517829233647,203,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,1,3
"110",145.157776969931,145.009919618354,145.166193273539,1014.52877862039,1013.25656756187,1016.23799651166,164,3,8,2,3,3,3,3,19,3,3,18,2,2,3,2,2,2,3,3,2,2,3,2,12,3,2,2,6,7,3,2,2,3,6,6,3,2,3,1,2,3
"111",145.57462956452,145.574461359663,145.574725035298,398.434333759141,390.912558127415,399.564734893707,19,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"112",145.819318509557,145.819022850416,145.819672230966,425.10051464276,421.953871520161,427.094045634267,15,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,0,0
"113",145.956748616297,145.955499515478,145.960393463457,1268.36872679628,1267.25831391421,1270.24415622865,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"114",145.988735036817,145.955846545951,145.99779772798,1016.66627676533,1015.53389222674,1017.73324431825,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"115",145.954420474952,145.954293190941,145.954590588178,1085.06533825689,1077.79161230098,1123.76844927065,208,3,10,3,3,3,3,3,24,3,3,23,3,3,3,3,3,3,3,3,3,3,3,3,14,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"116",146.117640077929,146.117562544547,146.12573839742,1220.34166612768,1216.2860678589,1226.11765596267,204,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,2,3,3,3,3
"117",146.060418098118,145.94008346811,146.063083589235,299.965021167303,275.27361240436,304.897889509394,160,3,10,3,2,2,3,3,1,2,3,19,1,3,3,3,2,3,3,3,1,3,3,3,14,3,3,3,7,8,3,3,3,3,8,8,3,2,2,3,0,2
"118",146.117637068029,146.117548092105,146.11893703477,1144.83392719038,1139.87738884424,1149.41199943209,200,3,10,3,3,3,3,3,24,3,3,23,3,3,3,3,3,3,3,3,3,3,3,2,14,3,3,3,8,8,3,3,3,3,8,8,3,2,3,3,3,3
"119",146.180995327398,146.133576692159,146.181297428222,344.002982044376,332.616669928933,358.247671159607,203,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,1,3
"120",146.113494553343,146.008859981361,146.164891319948,38.9547793062823,21.0906067648914,50.428155939112,184,3,10,3,3,3,3,3,9,3,3,24,3,2,3,3,3,3,3,3,3,3,3,3,15,3,3,3,7,8,3,3,3,3,8,8,3,3,3,3,0,3
"121",146.558300343221,146.557912869954,146.55860220805,1097.60865288296,1096.03080165724,1100.78504241651,200,3,10,3,3,3,3,3,24,3,2,23,3,3,3,3,3,3,3,2,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,2,3,3
"122",146.582450728722,146.582399835295,146.582495404394,396.810649744392,390.106484391855,398.582843532699,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"123",146.98040527062,146.980243371685,146.980503374585,1015.76985963191,1013.471205156,1016.86105359796,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"124",146.978660472138,146.976781706557,146.981778068939,1274.87643239711,1272.69482972175,1276.46337856673,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"125",146.980474567419,146.980376817188,146.980874621014,1144.25799961168,1139.81367864042,1149.38981627599,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"126",146.980413185877,146.91122736411,146.980508642537,1238.15534141223,1234.75262353235,1244.14666343458,196,3,9,3,3,3,3,3,25,3,3,24,2,2,3,2,3,3,3,3,3,3,3,3,14,3,3,3,8,8,3,2,2,3,6,8,3,3,3,3,3,3
"127",147.077742008952,146.93747234712,147.112731966324,36.8312835908518,-12.338585786881,56.6969130345282,205,3,10,3,3,3,3,3,20,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,1,3
"128",147.040729664283,147.031158511392,147.08242110556,66.90389034701,63.3756745628802,90.3058721835439,68,3,8,0,0,1,0,3,0,1,3,10,0,3,2,3,0,3,2,3,0,0,3,0,3,3,0,0,0,1,2,0,0,2,8,0,1,0,0,0,0,0
"129",147.063489726677,147.063246086093,147.065665489335,300.22087255491,292.366976025619,303.451469489299,55,3,0,0,0,1,2,2,0,1,3,8,0,1,0,3,1,0,0,2,0,3,0,1,4,3,1,0,2,0,0,1,2,1,8,0,2,0,0,0,0,0
"130",147.078182043878,147.071057290137,147.081374129208,733.516140720895,731.969502731385,734.462522881128,15,0,0,0,0,0,1,0,6,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"131",147.077639896491,147.070083063106,147.080616681738,622.108143170602,596.191300017964,622.715130776534,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0
"132",147.580894728559,147.58074824864,147.581132866113,397.842495364015,390.106484391855,399.298043964302,21,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"133",147.648896749382,147.648199619823,147.649281245965,596.39792673467,596.014316152299,596.681976755899,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"134",147.95206068957,147.951964744621,147.952460723949,1081.56934268259,1077.38846586985,1087.62869892426,106,3,3,1,2,2,2,1,16,1,2,10,2,2,2,2,1,1,1,3,1,1,2,2,8,2,1,0,3,4,2,2,1,1,4,4,1,2,3,1,2,2
"135",148.007955238791,147.928403994064,148.021427306439,1272.06030632405,1239.83386182533,1274.32929199527,213,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"136",148.060204884214,148.045098996881,148.071785648363,38.0488902856559,21.0906067648914,68.2939520245882,181,3,10,3,3,3,3,3,3,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,0,3
"137",147.968058635952,147.964964918138,148.087250776817,1024.52977502209,999.834088826403,1027.18691092063,200,3,8,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,14,3,2,3,8,8,3,3,3,2,8,8,3,3,3,3,3,3
"138",148.087065272748,148.087014432443,148.087118504797,1205.13916511709,1199.52239735075,1208.85017849715,24,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"139",148.375571007253,148.375156400569,148.375744365392,344.138703505467,332.616669928933,358.517829233647,202,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,7,8,3,3,3,3,8,8,3,3,3,3,1,3
"140",148.375370018281,148.373870608915,148.376839987064,1243.58978086703,1240.81560545106,1246.5354038044,149,2,7,0,3,3,2,3,20,3,2,18,2,2,0,3,2,2,3,3,2,3,3,3,10,2,2,2,7,4,3,2,2,3,5,6,3,0,1,1,3,2
"141",148.474365070124,148.375404510158,148.47508319279,1029.88430462363,1017.13288976079,1030.89690730014,29,0,1,0,0,1,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0
"142",149.02326118286,149.023125412586,149.023543687078,765.737967513081,763.84387969158,766.640271303545,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"143",149.023274656929,149.023144497332,149.02357894562,1092.38139231715,1090.40256798961,1093.49740798454,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"144",149.023297188557,149.023143870075,149.023560035867,667.010392323428,663.170615249137,667.784344658494,202,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,7,8,3,3,3,3,8,8,3,3,3,3,1,3
"145",149.082262081563,149.082206379796,149.082423515524,1002.51470153464,998.538144697325,1006.36823963219,199,3,10,3,3,3,3,3,25,3,3,21,2,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,2,3,2
"146",149.063739387613,148.900423312683,149.080915766613,37.9545439972395,21.3581065648914,66.6662880357856,181,3,10,3,3,3,3,3,9,3,2,20,3,3,3,3,3,3,3,3,3,3,3,3,14,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,0,3
"147",149.023508691889,149.023169791328,149.02451229043,855.683521175455,854.309725935481,858.284979982977,123,1,8,3,3,1,1,3,13,3,1,16,3,1,1,1,0,2,1,2,2,2,1,3,7,0,1,3,6,4,3,1,2,2,5,4,2,3,1,3,3,1
"148",149.082277154927,149.082216601455,149.082453443121,1201.30351149626,1196.52961713625,1208.29670527512,97,1,6,0,0,2,1,1,24,0,2,13,0,1,1,1,2,1,1,0,2,2,1,2,5,1,1,1,5,2,0,0,1,3,3,4,2,1,0,0,3,1
"149",149.502615537642,149.502229473068,149.50275849711,397.439801788615,395.229631414156,398.701846387352,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"150",149.953552895273,149.925912025329,149.967976310969,1270.09392877669,1234.19357820263,1273.91059898134,238,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"151",149.940270477626,149.939865685022,149.940553447582,1306.84887436548,1298.43184783834,1312.68994469487,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"152",150.018717168845,149.996866196473,150.022622187003,1091.81822691076,1089.76256666089,1092.96862262463,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"153",150.026350071053,150.024806721372,150.027209081436,765.726998118891,763.84387969158,766.574105941755,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"154",150.103144782293,149.988370876167,150.103805738514,1004.29998438992,1001.70238482347,1019.70371927308,203,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,2,2,3,3
"155",150.026612985446,150.026453520112,150.026906104127,667.010392323428,663.170615249137,667.784344658494,202,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,7,8,3,3,3,3,8,8,3,3,3,3,1,3
"156",149.940353823998,149.939635078067,149.940619350913,1042.35034118671,1039.08294069511,1046.17814000044,184,3,10,3,3,3,3,3,17,3,3,20,3,3,2,3,2,2,1,3,3,3,3,2,15,3,3,2,8,8,3,3,2,3,8,8,3,3,3,3,2,3
"157",150.04996842073,149.933653127681,150.097399440981,41.6410502197602,3.83695332116459,49.9684114994518,162,1,10,3,3,2,2,2,15,1,0,21,2,1,3,0,0,3,1,2,2,2,3,2,14,1,1,3,7,8,3,2,2,2,1,8,2,3,3,3,0,2
"158",150.102740003862,150.102695207921,150.102805687674,1202.19252855134,1197.89995946137,1207.61287766329,70,2,2,0,0,2,1,1,17,1,2,8,0,2,1,1,2,0,1,2,2,0,1,0,4,0,1,2,1,0,0,1,1,1,3,3,1,0,0,0,3,1
"159",150.057447906478,150.055010492725,150.058411783988,80.4269502080586,76.6830278140174,90.591126473726,23,0,0,3,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1
"160",150.456127598753,150.455679481278,150.458054525957,397.842495364015,391.987114195537,399.298043964302,21,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"161",150.56003066389,150.557576568996,150.560493494975,68.1212744906224,52.9504425560676,70.0207479863944,74,3,0,0,0,1,3,3,0,2,3,6,0,3,0,3,2,1,3,3,2,1,3,1,6,2,2,0,1,0,0,2,3,1,8,0,2,1,2,0,0,1
"162",151.034586835597,151.03261228132,151.043710445863,1267.2322108401,1265.93095063869,1268.83889884941,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"163",151.02220676857,151.01437741158,151.026380008,765.887782570305,763.84387969158,767.102695302861,195,3,10,3,3,3,3,3,23,3,3,23,3,2,3,2,3,3,3,3,3,3,3,3,14,3,3,3,8,7,3,3,2,3,7,7,3,3,3,3,3,3
"164",151.096622407938,151.094810690462,151.096826515814,146.973884966131,134.499945801122,158.943003956022,192,3,10,3,3,3,2,2,22,3,2,24,3,3,3,3,3,3,3,2,3,3,3,3,15,2,3,3,7,8,3,3,3,3,8,8,3,2,3,3,0,3
"165",151.096796888024,151.096584840694,151.097256171894,1219.20134925072,1214.15771439214,1225.4478515239,172,3,7,3,3,2,2,3,19,3,3,21,3,2,2,2,2,3,3,3,3,2,3,3,13,2,3,3,6,6,3,3,1,3,8,5,3,2,3,3,3,2
"166",151.012375907767,151.002554187991,151.097912083345,1018.32776527277,998.782961046042,1019.48312502093,189,3,10,2,3,3,3,3,23,3,3,24,3,3,2,2,2,3,3,3,3,3,3,3,15,3,3,2,7,6,3,2,3,2,7,7,3,3,3,2,2,3
"167",151.013307204834,150.918084168131,151.099268306083,36.1479484770414,15.873927213119,77.1620626529434,103,0,9,2,1,2,0,0,13,1,0,16,2,0,3,0,0,3,0,0,1,2,0,0,8,0,1,0,6,8,3,2,0,2,0,7,0,2,3,3,0,1
"168",151.028230507249,151.027102490256,151.029150842557,666.952803049634,666.652792523213,667.242908408541,15,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
"169",151.096750810423,151.008095884915,151.097075468483,1149.98475222363,1118.7219881353,1155.05893130856,159,2,6,1,2,2,2,3,14,3,3,21,3,2,2,2,1,3,3,3,2,1,2,3,11,3,2,1,5,7,2,2,3,3,7,4,3,2,2,3,3,2
"170",151.414193877797,151.41381251121,151.416095346576,397.707129362269,392.255844781323,399.298043964302,19,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"171",151.614967268883,151.491753780494,151.615130810386,363.340686525798,347.469966693766,363.493502433489,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"172",151.960349101012,151.953336604768,151.967308123284,1270.29146251015,1268.25673311522,1273.91059898134,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"173",151.949860873746,151.94960903352,151.95474997565,1071.65610813209,1064.98037806604,1077.8545889446,193,3,9,3,3,2,3,3,23,3,3,21,3,2,3,3,3,3,3,3,3,3,3,3,15,3,2,3,8,8,3,3,2,3,7,8,3,2,3,3,3,3
"174",151.949756648672,151.949566144434,151.950420574576,1119.89748570458,1115.99142999552,1123.26171102314,69,0,3,2,0,0,1,2,13,1,1,13,0,1,1,0,2,1,1,0,2,1,0,2,1,1,1,2,3,2,0,0,1,1,1,1,3,1,0,1,2,1
"175",152.113956286341,152.104171027223,152.117621667665,1006.03943706097,1003.76660966298,1009.30068259021,204,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,2,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"176",152.01661984786,151.949922023581,152.016780300711,547.030834034353,541.62522253358,569.770601783172,190,2,10,3,3,2,3,3,25,3,3,20,3,3,3,2,3,3,3,3,3,3,3,3,14,2,3,3,8,6,2,3,3,3,7,8,2,3,3,2,3,3
"177",152.002255297197,151.942021534504,152.066063377921,35.5215822099507,15.873927213119,53.7212534446496,160,3,1,3,3,3,3,2,24,3,0,17,3,0,3,2,3,3,0,2,3,3,1,3,12,1,3,3,8,8,3,3,3,3,2,8,3,3,3,3,0,3
"178",152.056670444651,152.056059674974,152.057054411577,118.750571456601,105.246017233649,120.403348864356,123,2,10,3,3,2,3,3,0,2,3,7,3,1,2,0,2,3,3,1,3,2,0,3,7,0,2,3,7,8,0,2,3,3,8,8,2,2,2,2,0,3
"179",152.395122375935,152.394681915405,152.395326096682,397.842495364015,391.987114195537,399.564734893707,21,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"180",152.584478509277,152.583883162777,152.584633170339,39.2130916162341,36.3752692190335,41.1408314726545,54,3,10,0,0,0,0,3,0,0,3,6,0,3,0,3,0,0,3,3,0,0,3,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"181",152.948269679903,152.91753171419,152.990419881343,32.3395714129333,16.0094809648914,51.1506795636104,139,0,0,2,3,3,3,0,23,3,0,18,2,0,2,0,3,3,0,0,3,3,0,3,12,0,3,2,7,8,3,3,2,3,0,8,3,2,3,3,0,3
"182",152.946680358255,152.933408449428,152.947420915409,1118.43361185933,1114.22008079809,1124.37859289821,74,1,4,0,1,1,0,2,9,0,1,7,0,0,1,2,2,1,1,1,0,1,1,0,8,1,0,3,5,3,2,2,0,1,2,3,0,2,1,1,2,2
"183",153.031998702256,152.947098693095,153.033397178721,1269.52494905542,1244.29054165069,1272.06698588542,206,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"184",153.113613861193,153.113085465119,153.113689643145,1003.07019154448,999.247936920253,1006.36823963219,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"185",153.11366543575,153.113510103196,153.113733151139,1203.87186891833,1199.66378511286,1210.49690347396,154,2,8,3,2,1,1,3,22,3,3,19,1,1,2,2,2,3,3,2,3,2,2,2,9,2,3,3,5,6,3,1,2,3,6,6,2,2,1,3,3,2
"186",153.113656142623,153.113533998435,153.113707867234,846.920841990828,842.880756902348,851.994798796531,47,1,3,0,0,0,3,0,8,0,0,7,2,0,0,0,2,1,0,1,1,0,0,1,4,0,1,0,0,1,0,1,1,1,1,5,0,0,0,1,1,0
"187",153.113669533006,153.113565556829,153.113710107261,1150.66844457235,1147.92909137978,1152.64745962235,37,1,2,0,1,2,2,0,1,0,0,4,1,1,1,0,1,0,0,0,0,1,1,0,5,1,0,0,2,1,0,1,0,0,2,2,1,1,2,0,0,0
"188",153.040654736022,153.040040101479,153.041558670104,178.206198565283,169.107075131548,179.95027167382,39,0,4,3,0,3,0,0,0,2,1,6,2,0,0,0,0,0,1,0,0,1,0,0,2,0,2,1,7,0,0,0,0,0,0,0,2,0,1,0,0,1
"189",153.03949379326,153.034762262837,153.041140238133,65.9142838474706,53.7969251798234,67.7260390854689,61,2,10,0,0,2,0,1,0,2,3,4,1,0,0,0,0,0,2,2,0,3,0,1,2,1,0,1,7,0,1,1,0,3,1,8,2,0,0,0,0,1
"190",153.948675904201,153.948041645934,153.949092379572,1270.52694437455,1268.5537579958,1274.17365843089,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"191",153.948638165467,153.94847056906,153.948733012333,1071.63197489298,1066.40099583774,1078.66146226485,199,3,10,3,3,3,3,3,24,3,3,21,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,7,8,3,2,3,3,3,3
"192",153.948569587249,153.947228411324,153.948717294297,1119.10813177484,1115.74240176409,1122.33964545754,46,0,1,2,0,0,1,1,7,0,1,10,0,0,1,0,1,1,1,0,1,1,0,1,2,0,1,1,3,1,0,0,0,1,1,0,1,1,0,0,3,1
"193",154.102643106735,154.097705781617,154.109308024668,1219.09499067203,1214.85819290384,1224.99639582026,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"194",153.951649590517,153.933334157669,154.090041321856,31.79476615294,16.6645079863952,54.5238398732804,173,3,10,3,3,2,3,3,22,0,2,18,1,3,2,3,2,3,1,3,3,3,3,3,14,3,2,2,7,8,3,3,3,1,8,8,3,2,3,3,0,1
"195",154.047049973146,154.042460847381,154.050674581931,79.3568189785575,66.9548060966967,93.0030677359107,29,0,0,3,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,3
"196",154.099151884004,154.097395983611,154.108600978223,1145.84877185432,1140.1775320542,1150.90382138928,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"197",154.122421381054,154.061301462994,154.133987523725,1006.99884974948,1002.21786485677,1015.0636862701,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"198",155.002698625841,154.999091471611,155.007195467008,1285.80176070106,1283.08554518839,1287.53309890728,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"199",155.118102343688,155.117784026066,155.118167353852,1201.05014793375,1197.62556270477,1209.28430619787,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"200",155.007270323905,155.000066231371,155.119188015417,1024.33699725271,1002.2984584488,1026.08124288188,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"201",155.041941421968,154.890972021837,155.044640806543,35.3472163424234,15.8446713887562,51.1107101413248,176,3,10,2,3,2,3,3,23,1,3,20,2,3,2,3,2,3,3,3,3,1,3,3,14,3,3,2,7,8,3,2,2,1,8,8,1,3,3,3,0,1
"202",155.154334954724,155.154193332037,155.154397735014,1245.49985633728,1243.9558020609,1248.08180276987,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"203",155.9818435977,155.974339352724,155.98499483955,1298.43927258788,1296.72117938533,1300.68862713069,48,1,0,0,1,0,0,1,2,0,1,9,0,0,2,2,0,1,0,1,2,0,3,0,5,2,0,0,0,3,1,1,0,1,1,0,1,2,1,3,1,0
"204",156.11598324434,156.086637942275,156.128588722406,1015.92612819574,1014.54988568626,1017.55708169259,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"205",156.075222146966,156.01363335965,156.077410080769,35.3871705687809,16.408806213119,39.09686074219,186,3,10,3,3,3,3,3,10,2,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,0,3
"206",156.138303905374,156.13779824173,156.138481444876,1243.1464479225,1240.97368820011,1246.20413674285,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"207",156.990730616647,156.990457758625,156.990893715789,766.52023290901,755.468029227599,771.076487659718,90,3,0,0,1,0,2,2,20,0,3,5,0,0,3,0,2,2,1,1,2,1,0,3,12,3,1,3,1,0,0,2,2,0,0,0,2,3,3,3,3,1
"208",157.00144923024,156.871927856889,157.002669254916,1284.11719990118,1282.07659700166,1293.34589914057,80,2,0,0,0,0,1,0,21,0,3,9,1,0,2,0,2,1,1,1,2,0,0,0,10,3,1,2,1,0,1,1,2,0,0,0,3,2,2,3,3,0
